"listing_id","description","host_id","host_name","nbhood_full","coordinates","room_type","price","nb_reviews","last_review","reviews_per_month","availability_365","avg_rating","avg_stays_per_month","pct_5_stars","listing_added"
29008272,"ASTORIA ROOM  very nice with  Balcony N/W train",43194941,"Marco","Queens, Astoria","(40.76322, -73.91131999999998)","Private room","$80",7,"05/26/2019",0.76,85,3.27819347656294,8.4,0.743433191980613,"11/20/2018"
25677687,"Peaceful Room in Williamsburg",6787261,"Anastasia","Brooklyn, Williamsburg","(40.71021, -73.95563)","Private room","$66",6,"07/26/2018",0.46,0,3.27523929392052,7.2,0.784304856284878,"01/20/2018"
13743350,"cozy two bedroom apt by central park",5490071,"Alex","Manhattan, East Harlem","(40.78672, -73.94519)","Entire home/apt","$175",119,"06/28/2019",3.31,238,3.25923111608673,142.8,0.775456409197525,"12/23/2018"
5384774,"Home For Medical Professionals - ""The Singultus""",26377263,"Stat","Queens, Far Rockaway","(40.59696, -73.75524)","Private room","$42",2,"07/31/2015",0.04,151,3.1993944189154,2.4,0.7220790176862,"01/25/2015"
6534409,"Unbelievable NYC Apt Avail Nov!",34174768,"Dana","Manhattan, Midtown","(40.75055, -73.98679)","Entire home/apt","$340",19,"10/25/2015",0.38,0,3.28812925100229,22.8,0.651465912255144,"04/21/2015"
9112240,"Charming East Village/ABC City 1 Bedroom Apt",2069753,"Jessica","Manhattan, East Village","(40.73014000000001, -73.98019000000002)","Entire home/apt","$185",2,"09/25/2016",0.06,0,3.63676744237879,2.4,0.768150254439368,"03/22/2016"
11481037,"A slice of heaven on earth in NYC",60294559,"Vidya","Manhattan, Midtown","(40.75321, -73.97215)","Shared room","$75",2,"01/01/2018",0.1,0,3.53738762184643,2.4,0.644949853775124,"06/28/2017"
10647977,"Cozy studio in WaHi",32298504,"Cassy","Manhattan, Washington Heights","(40.83723, -73.94249)","Entire home/apt","$70",34,"10/24/2018",0.81,0,4.67601352048426,40.8,0.934011628368126,"04/20/2018"
25309799,"Jades place",4520673,"Jade","Brooklyn, Williamsburg","(40.71458, -73.96169)","Private room","$65",67,"07/01/2019",5.01,124,3.07820798863243,80.4,0.714960817844151,"12/26/2018"
21651023,"Private room two blocks from Times Square.",38530455,"Aleksey","Manhattan, Hell's Kitchen","(40.76291, -73.98976)","Private room","$105",135,"07/01/2019",6.78,68,4.08715296233266,162,0.613952435357669,"12/26/2018"
19586663,"Brooklyn's Big Room Next to Prospect Park",137673701,"Brama","Brooklyn, Windsor Terrace","(40.65963, -73.98068)","Private room","$45",1,"08/09/2017",0.04,0,3.12730119016896,1.2,0.718584251135106,"02/03/2017"
20089288,"#4 Cozy And Bright Room, 30 Minutes to Manhattan",619942,"Stacy & Simon","Brooklyn, Cypress Hills","(40.68863, -73.8706)","Private room","$NA",43,"06/01/2019",1.87,193,4.37109036306632,51.6,0.647913772808315,"11/26/2018"
30473558,"Cozy comfortable room",228771058,"Ariel","Manhattan, Harlem","(40.82625, -73.94859)","Private room","$52",7,"06/19/2019",1.83,54,3.94474282996609,8.4,0.700206378868717,"12/14/2018"
32503099,"Boss Room in Deluxe Pad",3104336,"Amy","Brooklyn, Bushwick","(40.70094, -73.93013)","Private room","$35",0,NA,NA,326,NA,NA,NA,"05/28/2018"
34178190,"Room in Bright Authentic New York Style Apartment",204806146,"Broque","Manhattan, Inwood","(40.86594, -73.92487)","Private room","$46",7,"06/30/2019",3.28,143,4.10154634887055,8.4,0.730952026931596,"12/25/2018"
28084157,"Couple room w/attached bath. In heart of Flushing",205745676,"Liqin","Queens, Flushing","(40.75746, -73.82013)","Private room","$89",28,"07/07/2019",2.78,346,3.53172396085926,33.6,0.770031011712141,"01/01/2019"
35265962,"Sunny & Clean Apartment",81093086,"Carlos","Manhattan, Harlem","(40.82155, -73.93927)","Private room","$50",4,"06/27/2019",3.33,0,3.35893343228731,4.8,0.658166158705505,"12/22/2018"
30692462,"Bright 2-bedroom in Brooklyn",229737810,"Cameron","Brooklyn, Bedford-Stuyvesant","(40.68006, -73.94711)","Entire home/apt","$125",1,"01/02/2019",0.16,95,4.33838083302737,1.2,0.608635608709916,"06/29/2018"
19910666,"Large Studio in the HEART OF MANHATTAN",141011662,"Tim","Manhattan, Hell's Kitchen","(40.75856, -73.99056999999998)","Entire home/apt","$NA",0,NA,NA,0,NA,NA,NA,"03/18/2018"
14316228,"IMMACULATE 1-BDRM UPPER MANHATTAN",87537411,"Dionne","Manhattan, Washington Heights","(40.83406, -73.94731)","Entire home/apt","$100",13,"06/15/2019",1.04,1,3.55982709457786,15.6,0.711799754071162,"12/10/2018"
30244166,"Gorgeous Midtown East Apt. Open Concept 1 Bedroom",225429345,"Aldo","Manhattan, Midtown","(40.75248, -73.97017)","Entire home/apt","$200",8,"05/25/2019",1.1,363,4.72480786854334,9.6,0.606797357180621,"11/19/2018"
22309866,"Cozy apartment close to subway & good restaurants",72410854,"Nikolina","Queens, Astoria","(40.75824, -73.92822)","Entire home/apt","$100",0,NA,NA,0,NA,NA,NA,"09/05/2018"
289703,"Beautiful SoHo Luxury Apartment",815741,"Geoff","Manhattan, SoHo","(40.7253, -73.99916)","Entire home/apt","$249",8,"11/26/2016",0.11,0,4.5116534627963,9.6,0.78624098235988,"05/23/2016"
25297710,"✈ NYC/Travelers. New Private Access Room Bed Full",81359949,"Skarly & Ming","Brooklyn, Bushwick","(40.6978, -73.92607)","Private room","$45",25,"06/02/2019",1.97,54,4.44669313456308,30,0.605852938903883,"11/27/2018"
20976974,"Light and airy room in Soho/Nolita",50028284,"Tobi","Manhattan, Nolita","(40.72234, -73.99625)","Private room","$110",0,NA,NA,0,NA,NA,NA,"08/20/2018"
7048418,"3BR/1 Ba in TriBeCa w/ outdoor deck",36962150,"Nick","Manhattan, Tribeca","(40.71845, -74.01183)","Entire home/apt","$500",0,NA,NA,0,NA,NA,NA,"06/23/2018"
21876299,"Lower East Side Studio Escape #4",158969505,"Karen","Manhattan, Lower East Side","(40.72083, -73.99308)","Entire home/apt","$150",1,"08/31/2018",0.1,226,3.77577536257224,1.2,0.783506597442381,"02/25/2018"
35166942,"Airy Bedroom in Spacious Brooklyn Brownstone",24952041,"Valerie","Brooklyn, Bedford-Stuyvesant","(40.68179, -73.95235)","Private room","$67",0,NA,NA,43,NA,NA,NA,"07/09/2018"
8275455,"Lovely Inwood Studio",424343,"Melissa","Manhattan, Inwood","(40.85911, -73.928)","Entire home/apt","$85",3,"07/04/2016",0.07,0,3.73711315029428,3.6,0.683541011699171,"12/30/2015"
2791797,"Greenwich Village Chic Cottage",9031632,"Martina","Manhattan, West Village","(40.73571, -74.00375)","Entire home/apt","$120",58,"06/23/2019",0.91,99,4.62252113160393,69.6,0.85058612589215,"12/18/2018"
26571706,"Sky Boasts Exquisite Studio",199808815,"Dening","Manhattan, Hell's Kitchen","(40.76138, -73.99945)","Entire home/apt","$190",3,"07/09/2018",0.25,0,4.43542119432177,3.6,0.787356557517507,"01/03/2018"
1427084,"Private Room Private Restroom tons Natural Light",5531489,"Aurelio","Brooklyn, Bedford-Stuyvesant","(40.68584, -73.9263)","Private room","$75",13,"05/22/2019",0.56,3,3.59593295645943,15.6,0.612070618385844,"11/16/2018"
12797684,NA,69715276,"Yan","Manhattan, Upper West Side","(40.79843, -73.96404)","Private","$100",0,NA,NA,0,NA,NA,NA,"04/27/2018"
15115532,"Cozy Duplex Studio in Manhattan",8832035,"Dalibel","Manhattan, Kips Bay","(40.7401, -73.98123000000002)","Entire home/apt","$163",9,"01/01/2019",0.27,0,3.47216801411421,10.8,0.778801940690495,"06/28/2018"
35470543,"Brooklyn - Bushwick/ Pool, Gym, Sauna, Rooftop.",27668092,"Aponte & Tat","Brooklyn, Bushwick","(40.69339, -73.90647)","Private room","$60",1,"06/21/2019",1,72,4.90567144336185,1.2,0.718582920055273,"12/16/2018"
2303583,"Awesome Hells Kitchen Apt!",11764444,"Cory","Manhattan, Hell's Kitchen","(40.76532, -73.99061)","Entire home/apt","$150",11,"07/01/2018",0.26,0,4.50355781088786,13.2,0.859805263719394,"12/26/2017"
35060103,"Bushwick Gardens apt",132709847,"Gabby","Brooklyn, Bushwick","(40.69214, -73.92379)","Entire home/apt","$89",0,NA,NA,0,NA,NA,NA,"05/09/2018"
19951242,"Luxury Williamsburg with Panoramic City Views",202362,"Liad","Brooklyn, Williamsburg","(40.7191, -73.9617)","Entire home/apt","$275",3,"12/05/2017",0.15,0,4.53685783255455,3.6,0.774697740964809,"06/01/2017"
13098805,"Clean, quiet, cozi Upper East Side studio apt",24494897,"Isabella","Manhattan, Upper East Side","(40.76704, -73.95721999999998)","Entire home/apt","$159",0,NA,NA,0,NA,NA,NA,"07/21/2018"
2082328,"Comfy & Spacious Room next to the Subway/Metro",9947836,"Jenny","Bronx, Longwood","(40.82347, -73.89495)","Private room","$65",26,"05/28/2019",0.85,7,4.18898691338959,31.2,0.654429118666794,"11/22/2018"
10789121,"Big private room in crown heights",329931,"Patricia","Brooklyn, Crown Heights","(40.67393, -73.9546)","Private room","$33",0,NA,NA,0,NA,NA,NA,"05/17/2018"
33512766,"STEINWAY..The heart of Astoria",73227284,"Bidhya","Queens, Astoria","(40.7577, -73.91728)","Private room","$60",6,"05/10/2019",1.94,333,3.27170707542178,7.2,0.687991305158574,"11/04/2018"
12464635,"Sunny & Stylish 2BR in Williamsburg",639785,"Aunim","Brooklyn, Williamsburg","(40.71774, -73.95466)","Entire home/apt","$285",17,"09/03/2017",0.44,0,4.04649569199376,20.4,0.712126412764582,"02/28/2017"
13314442,"Private bedroom in a 4 bed apartment in Bushwick!",35494785,"Jonathan","Brooklyn, Bushwick","(40.70044, -73.93909000000002)","Private room","$55",1,"06/19/2016",0.03,0,3.04616981567855,1.2,0.619000770972863,"12/15/2015"
33494804,"Special!! Near NYC up to 4+ people",246194760,"Noel","Queens, East Elmhurst","(40.76009000000001, -73.88271)","Private room","$49",15,"06/24/2019",5.62,1,4.03699433014663,18,0.754091182877521,"12/19/2018"
6924400,"West Village Apartment With Character",32767789,"Josh","Manhattan, Greenwich Village","(40.73256, -74.00008000000003)","Private room","$60",0,NA,NA,0,NA,NA,NA,"04/10/2018"
32364762,"Bronx",19303369,"Hiroki","Bronx, Kingsbridge","(40.88474, -73.90321)","Private room","$27",0,NA,NA,0,NA,NA,NA,"04/04/2018"
17316565,"Beautiful apartment with sweeping NYC views",116854478,"Travis","Brooklyn, Carroll Gardens","(40.68328, -73.99846)","Entire home/apt","$250",0,NA,NA,0,NA,NA,NA,"04/19/2018"
24080464,"HUGE Luxury Upper East Side 1 Bedroom—Roof Access",19445501,"Daniel","Manhattan, Upper East Side","(40.76692, -73.95298000000003)","Entire home/apt","$399",20,"06/23/2019",1.38,78,3.03881937857604,24,0.631677261580554,"12/18/2018"
35738942,"Spacious apartment with amazing natural light",3741794,"Jason","Queens, Sunnyside","(40.74709, -73.9138)","Entire home/apt","$150",0,NA,NA,359,NA,NA,NA,"03/15/2018"
26467543,"Huge Moroccan Loft in Little Italy",22583075,"Jonathan","Manhattan, Little Italy","(40.71737, -73.99861)","Entire home/apt","$400",2,"08/14/2018",0.18,0,3.6572312384658,2.4,0.620458936273653,"02/08/2018"
28991548,"Small and cozy room in the heart of Williamsburg",218511630,"Carlos","Brooklyn, Williamsburg","(40.71641, -73.95477)","Private room","$55",4,"01/03/2019",0.45,0,3.08742340061874,4.8,0.764620048755199,"06/30/2018"
4098078,"Hamilton Heights Convent Ave Apartment",15277039,"Ryan","Manhattan, Harlem","(40.8236, -73.94743000000003)","Private room","$80",2,"12/31/2015",0.05,0,4.25216650701728,2.4,0.693570087899893,"06/27/2015"
35710965,"Charming Authentic NYC Home 12 min to Manhattan",10061222,"Rob","Queens, Astoria","(40.75909, -73.92227)","Private room","$95",0,NA,NA,355,NA,NA,NA,"02/23/2018"
22436581,"Beautiful bedroom in Manhattan",110191144,"Mamadou","Manhattan, Harlem","(40.82375, -73.95379)","Private room","$68",28,"06/01/2019",1.75,53,3.88584899912154,33.6,0.720518930336682,"11/26/2018"
1166616,"Gorgeous Large Sunny Room - Upper Manhattan",6388666,"Celine","Manhattan, Washington Heights","(40.84002, -73.9385)","Private room","$80",56,"06/22/2019",0.76,249,3.94758869769626,67.2,0.67242129108946,"12/17/2018"
33218637,"Private Patio and Bathroom - Two Bedroom  (Girls)",40275796,"Jill","Bronx, Kingsbridge","(40.8704, -73.90559)","Private room","$100",0,NA,NA,40,NA,NA,NA,"09/03/2018"
31286946,"Spacious large bedroom room",88484548,"Margaret","Queens, Queens Village","(40.70685, -73.73583)","Private room","$70",1,"01/21/2019",0.18,0,4.75942406396612,1.2,0.738445578854337,"07/18/2018"
14058375,"Sunny Private Room with Roof Terrace & River View",22058409,"Abigail","Manhattan, Financial District","(40.70476, -74.01557)","Private room","$90",2,"08/31/2016",0.06,0,4.46862518134279,2.4,0.764172502708113,"02/26/2016"
1291490,"nice room in bedstuy M",6885157,"Randy","Brooklyn, Bedford-Stuyvesant","(40.68322, -73.95085)","Private room","$60",142,"06/13/2019",1.95,321,4.25460410256169,170.4,0.778158803868194,"12/08/2018"
11624421,"Prvt Bedroom in Brooklyn Brownstone",20114391,"Lisa","Brooklyn, Fort Greene","(40.68465, -73.97069)","Private room","$61",2,"08/21/2018",0.09,43,4.37207559685178,2.4,0.610443477938061,"02/15/2018"
28780407,"BRIGHT! Huge,Beautiful&Quiet Fort Greene (BK) Apt",1976287,"Patrick","Brooklyn, Fort Greene","(40.69178, -73.97345)","Entire home/apt","$145",5,"03/25/2019",0.55,0,3.38332935181152,6,0.718496527412238,"09/19/2018"
21548054,"Gorgeous East Village Luxury Apt",15508421,"Peter","Manhattan, East Village","(40.72834, -73.97907)","Entire home/apt","$400",0,NA,NA,119,NA,NA,NA,"04/24/2018"
35425638,"Modern 2 BEDROOM PRIME Upper East Side APT.",27181542,"Jt","Manhattan, Upper East Side","(40.77474, -73.94943)","Entire home/apt","$249",0,NA,NA,325,NA,NA,NA,"05/29/2018"
11603201,"1 bedroom in Astoria, Queens",7982432,"Joe","Queens, Long Island City","(40.76485, -73.93959)","Private room","$65",1,"04/18/2016",0.03,0,4.90400884206193,1.2,0.76694359525606,"10/14/2015"
31038842,"Sweet Home",230527676,"Dj","Brooklyn, Bushwick","(40.69142, -73.92472)","Private room","$140",4,"05/26/2019",0.63,365,3.78674156783422,4.8,0.724817594051791,"11/20/2018"
20205958,"Full-Service Junior Suite in Midtown Manhattan",143908925,"Sarah","Manhattan, Midtown","(40.76549, -73.98165999999998)","Entire home/apt","$399",1,"12/03/2018",0.14,0,3.84896928799723,1.2,0.641899397197205,"05/30/2018"
12753434,"Entire Times Square 1BD Apartment",4549084,"Judy","Manhattan, Hell's Kitchen","(40.75657, -73.9942)","Entire home/apt","$175",59,"06/28/2019",1.63,14,4.13717293753943,70.8,0.689711984086385,"12/23/2018"
22833434,"UWS Super Host, Spacious Room near Central Park,CU",17848380,"Yi Qun","Manhattan, Upper West Side","(40.79551, -73.97221)","Private room","$120",14,"12/08/2018",0.81,360,3.70373481213539,16.8,0.718467307357596,"06/04/2018"
34396019,"Cozy and bright bedroom next to the train station",259483928,"Lizbeth","Queens, Glendale","(40.70502000000001, -73.89546999999997)","Private room","$49",1,"06/02/2019",0.79,70,4.92716761690384,1.2,0.631820640499979,"11/27/2018"
22102113,"Room in Astoria NewYork",88547794,"Felicita","Queens, Astoria","(40.76717, -73.90994)","Private room","$55",7,"06/11/2019",0.49,365,4.37780479819763,8.4,0.752110173959135,"12/06/2018"
29286653,"Cozy, Private Room on Upper East Side",151229011,"Gerta","Manhattan, Upper East Side","(40.77557, -73.94381)","Private room","$93",32,"06/30/2019",3.87,28,3.2973697789901,38.4,0.675239755713306,"12/25/2018"
25221993,"Quiet & cozy 1 BR/balcony - Graham L in WBURG",3952200,"Gala","Brooklyn, Williamsburg","(40.71886, -73.94054)","Entire home/apt","$140",19,"06/13/2019",1.52,216,4.13980689689604,22.8,0.645206134171489,"12/08/2018"
35469069,"La Guardia Aiport My Place 1",259289556,"Emely","Queens, East Elmhurst","(40.76227, -73.86451)","Private room","$49",1,"06/16/2019",1,48,4.28548961326166,1.2,0.757374536547825,"12/11/2018"
29707860,"Entire Basement w/ Warm+Friendly+Brooklyn  Energy!",223553290,"Eli","Brooklyn, Cypress Hills","(40.67948, -73.89313)","Entire home/apt","$200",5,"05/19/2019",1.21,360,3.59606199471106,6,0.640085298011466,"11/13/2018"
22676015,"LIC 1 Bedroom 10 min to Times Sq -1 stop to NYC",116067987,"Kimberley","Queens, Long Island City","(40.75489, -73.92166999999998)","Entire home/apt","$150",54,"07/03/2019",3.21,351,4.90421288869565,64.8,0.882119721186477,"12/28/2018"
1361428,"Private room w Patio in Nolita",4194894,"Esef","Manhattan, Nolita","(40.72122, -73.99395)","Private room","$105",16,"06/19/2019",0.23,308,3.9624088726028,19.2,0.682222879662941,"12/14/2018"
23716003,"Private room in beautiful Brooklyn apartment",109874158,"Zac","Brooklyn, Clinton Hill","(40.69244000000001, -73.96625999999998)","Private room","$45",0,NA,NA,0,NA,NA,NA,"08/21/2018"
29963179,"Direct Central Park View from 6th floor Studio",38774068,"C","Manhattan, Upper West Side","(40.79655, -73.96285)","Entire home/apt","$98",0,NA,NA,359,NA,NA,NA,"03/07/2018"
33339676,"Sunny Large Studio Elevator Doorman Gym UN 5226",16098958,"Jeremy & Laura","Manhattan, Midtown","(40.75191, -73.9698)","Entire home/apt","$140",0,NA,NA,311,NA,NA,NA,"07/10/2018"
34718342,"★Pvt Room in 4BR House ★ Backyard ★Laundry ★Room 3",49164956,"Abena","Brooklyn, Bedford-Stuyvesant","(40.67745, -73.91474000000002)","Private room","$43",0,NA,NA,221,NA,NA,NA,"07/18/2018"
29629370,"Cozy Brooklyn Studio Apartment Condo",39483399,"Kristen","Brooklyn, Fort Greene","(40.69319, -73.98226)","Entire home/apt","$100",0,NA,NA,0,NA,NA,NA,"04/26/2018"
13163474,"Cozy, Sunny, UWS Junior One Bedroom",16205472,"Sami","Manhattan, Upper West Side","(40.79296, -73.97456)","Entire home/apt","$100",2,"07/23/2018",0.09,83,4.03491251144689,2.4,0.710906950627527,"01/17/2018"
11675817,"Your Own Studio in Lower East Side",1534857,"Sandro","Manhattan, Chinatown","(40.71674, -73.98995)","Entire home/apt","$120",1,"04/08/2016",0.03,0,3.74584971450543,1.2,0.612697007885577,"10/04/2015"
23061070,"Suite Luxe - Luxury & Modern Comfort",49831860,"Robert","Brooklyn, Canarsie","(40.64129000000001, -73.91315999999998)","Entire home/apt","$130",141,"06/17/2019",8.21,114,4.55905279220282,169.2,0.935384477421409,"12/12/2018"
36374510,"Shh!@Belindas",271336460,"Belinda","Brooklyn, East New York","(40.6625, -73.88081)","Shared room","$200",0,NA,NA,365,NA,NA,NA,"02/12/2018"
6476333,"1BR in East Harlem apt",18693139,"Eliana","Manhattan, East Harlem","(40.80182, -73.94014)","Private room","$105",5,"01/01/2019",0.1,273,3.98609257513339,6,0.708412157544074,"06/28/2018"
4059620,"Heart of Soho/Nolita",2788262,"Stara","Manhattan, SoHo","(40.72525, -73.99636)","Entire home/apt","$199",167,"06/23/2019",3.17,17,4.17223756190607,200.4,0.761566642954651,"12/18/2018"
22971252,"Art Deco Studio",52225868,"Deroll","Brooklyn, Crown Heights","(40.66987, -73.93433)","Private room","$32",0,NA,NA,0,NA,NA,NA,"06/09/2018"
21317156,"1 BR close to Times Square - WOMEN ONLY",84766486,"Willi","Manhattan, Hell's Kitchen","(40.76068, -73.99143000000002)","Private room","$79",0,NA,NA,0,NA,NA,NA,"07/20/2018"
32314821,"Huge room in Creative Colorful Modern apartment",3703456,"Brooke","Brooklyn, Bedford-Stuyvesant","(40.69619, -73.94242)","Private room","$55",6,"04/28/2019",1.29,22,3.89786085737669,7.2,0.675342037256014,"10/23/2018"
35633100,"Zebra Room",258053084,"Carlos","Manhattan, Harlem","(40.80386, -73.95065)","Private room","$65",3,"07/01/2019",3,76,4.72048624636597,3.6,0.705072844158687,"12/26/2018"
21880580,"Spacious Garden Apt in Clinton Hill/Ft Greene",29478455,"Mary","Brooklyn, Clinton Hill","(40.69049, -73.96842)","Entire home/apt","$115",4,"01/17/2019",0.21,2,3.83220945645,4.8,0.635561056519225,"07/14/2018"
10540910,"Greenpoint 2BR in Townhouse w/Parking",53713798,"Maryla","Brooklyn, Greenpoint","(40.7264, -73.95405)","Entire home/apt","$230",33,"06/30/2019",0.94,26,4.69942160392803,39.6,0.891077073663208,"12/25/2018"
